rating,label,Romanized Review
5,1,"yo byAnDa mannu paryo !!! kevala 2 vaTA gIta...tara utkRRiShTa.
uchcha parishuddhatAko tasvIrako AshA nagarnuhos, tapAIMle yo dekhnuhune Chaina, yo 1971 ho.
aitihAsika rakam tyasabelAko yasa byAnDako pratibhA ra gIta lekhanako pUrNa anubhavako lagi, ma meTAmorphosisa sIDI kinna siphArisa garchu,
tapAIMlAI yo mannu parneCha, 40 varShabhanda badi samayadekhi mero mannuparne madhye ek ho."
3,1,film pheri naherne kurAmA malai vAstai thiena. [samIkShAharUko kAraNale kharida gariyo. malai satya kathaharU mannu parCha. Sayad yo mero svAda thiena
5,0,"yo lagabhaga 2 mahinA aghi sthApanA gareko thiyo. samasya yo mAtra ho ki yo vAstavamA sTeriyo hoina, tara iyara baDaharUko joDI ho. iyara baDaharU kAnamA ArAmasanga phiTa hu.Ndainan, tara sTeriyomA sunna ali garo hunCha. yedi tapAIM Ramro dhvani guNastara bhaeko Ramro sTeriyo khojdai hunuhunCha bhane, anyatra hernuhos. malai thAhA Chaina ki yo sTeriyo ho ki hoina, tara malai pakkA Cha ki yo iyara baDaharUko joDI ho. yedi tinIharU phiTa bhaemA ma nishchita rUpamA arko joDI kinnechu.

adyAvadhika: maile euta"
1,0,"AshA Cha yo euta Ramro sAno upakaraNa ho, tara yo dherai kShamatAko Chaina. ma euta sAno kesa chAhantheM juna porTebala DeskaTapamA phiTa hunCha, vA yedi tapAIM ek peshevara phoTogrAphara hunuhunCha jo TrAipaDa prayoga nagarI vastuharUko phoTo lina chAhanuhunCha bhane. ma yo kesa kinna hichakichAune Chaina. maile yo merI shrImatIlAI unako janmadinako lagi upahar rUpamA kineko thie.N ra yo dherai Ramro Cha. unI yasalAI mannu parAu.NChin ra unlai yasamA kunai samasya bhaeko Chaina. mero kAramA kyAmerA Cha ra yo dherai halukA ra prayoga garna sajilo Cha. ma yasalAI mero AipaDasanga prayoga garchu ra yo prayoga garna ra prayoga garna dherai sajilo Cha. maile yasalAI merA anya kehi nikona kyAmerAharUsanga prayoga gareko chu ra tinIharUle Ramro kam garchan. ma lojiTek hArmonI rimoTako thulo prashaMsaka hu.N. yo ali kamjora Cha, tara yo mero kiborDa harAunabATa jogAuna paryApta baliyo Cha. maile yasalAI mero lenobho ra lojiTek hArmonI lyApaTapa duvaisanga prayoga gareko chu ra yo Ramro samjhautA bhaeko Cha."
5,1,krima kalara. yo junasukai kapaDAsanga pani ramro sanga jAnCha tara phohora dherai dekhinCha.
5,0,malai yI sAhrai mannu parChan! yI dherai sahaja ra ArAmadAyI Chan. mero khuTTA pani chauDA Cha. ma juttA ra phiTi~NabATa dherai khusi chu.
5,1,"yo mero lagi dherai upayogI bhaeko Cha. maile mero neTagiyara vAyaralesa rAuTara phyA.NkeM, ra yasalAI rAspaberI pAIle badaleM. yo yuniTale malai rAspaberI pAIko lagi ekla plaga rAkhna dinCha, kinaki yasale yasalAI pAvara garna sakCha, ra vAyaralesa pahu.Ncha poinTa jastA anya bAhya upakaraNaharU."
5,1,"sikAunako lagi utkRRiShTa pustak ra padhna sajilo.  ma mero pratilipi mero bachchAharu ko lagi rAkhchu. ma yo kitAba madhyarAtamA paDhchu,"
4,0,"sikAunako lagi utkRRiShTa ra padhna sajilo kitAba. ma mero pratilipi merA bachchAharUko lagi rAkhnechu. maile yo kitAba madhyarAtamA paDheM,"
5,1,"yo euta khelaunA ho juna mero 4.5 varSha ra 2.5 varShakA bachchAharUle harek dina khelChan. yasale 200 pAuNDasamma taula pani rAkhCha. maile pA~NgrAharUlAI poliyurethena pA~NgrAharUle pratisthApana gare, yasale tini haru lai dherai sahaja ra ChiTo banAu.NCha."
5,1,"ho, pariwar ko astavyasta Cha ra viShayavastu a.NdhyAro Cha. tyo paTakathako uddeshya thiyo. yasale sabai kurAlAI safa, avAstavika haliuDako khushIko antyamA bA.Ndhdaina. yedi tapAIMlAI tI mannu parCha bhane, yo film tapAIMko lagi hoina. yo durvyavahAra ra latale mAnisaharUlAI kasarI barbAda garna sakCha bhanne bAre ek kaThora, imandar dRRishya ho. yedi tapAIM kaThina viShayavastulAI samhAlna saknuhunCha bhane, yo ek sArthaka film ho. merila jaMgalI Ago jastai charkiirahekI Chin. unI DaralAgdo rUpamA krUra Chin, tara unako kamjorI ra manovaij~nAnika ghAuharU hRRidayavidAraka Chan. juliyAlAI Aphno pakaDamA rAkhekomA dhanyavAda. merilale garne kam kasaile garna sakdaina, tara juliyA A.NkhA jhimkyAu.Ndainan. abhinaya garneharUkA lagi hernai parne film"
4,0,"yasalAI aglo bAramA prayoga gariyo ra yasale Ramro kam garcha. ma yasalAI upakaraNa baksamA rAkhnechu. maile yo Schlage 32-60-8 balbalAI badalnako lagi kineko thie.N juna maile yo balbale badaleko thie.N. yo Ramro kam garcha, tara yo purAno jattikai ujyAlo Chaina."
5,1,"malai tyastA pustakharU mannu parChan jasamA ek prashaMsanIya tara shAnadAra avadhAraNA Cha, kehi huna sakdaina tara tapAIM sambhAvanA dekhna saknuhunCha. yo tI pustakharU madhye ek thiyo, jahA.N maile Sampurna samaya tArkika rUpamA yo kAlpanika ho bhanera bujhna ra ajhai pani lekhakalAI kehi thAhA Cha ki Chaina bhanera sochna bitAe.N juna malai thAhA Chaina. ek AkarShaka paDhAi jasale malai manora~njana diyo."
5,0,"yo juttAko ekdamai Ramro joDI ho. phiTa Ramro Cha, hila ali choto Cha tara chauDAi Ramro Cha. hila ali choto Cha, tara tyo ThIka Cha. yo tala ali pAtalo Cha tara malai suTa lagAeko jasto lAgdaina. ma nirAsha Chaina. maile yI juttAharUko dosro joDI arDara gare. tinIharU dherai ArAmadAyI Chan ra ma tini haru lai dinabhari lagAuna sakchu. ma yI juttAharUsanga dherai khusi chu. tinIharU dherai pyArA Chan, tara ma merI ChorIko lagi arko joDI kinnechu. ma sAmAnyatayA sAija 8 lagAu.Nchu ra madhyama arDara garchu. tinIharU ali dherai ThUlA thie. ma sAija mAthi arDara garna siphArisa garchu. ma 5'4 ra 140 pAunDa chu, ra madhyama arDara garchu. maile thulo arDara gare ra yo pUrNa rUpamA phiTa hunCha. mero kammara 36 ra mero ChAtI 32 Cha ra yo ramro sanga phiTa hunCha. ma 5'3 ra 115 pAunDa chu, ra thulo arDara gare. yo malai dherai mannu parCha.

mero uchAi 5'4, 130 pAuNDa Cha ra yo malai ali thulo Cha, tara yo ramro sanga phiTa hunCha. ma arko arDara garnechu."
3,0,"yI bhyAkuma jholAharU Ramro guNastarakA Chan ra guNastara pani Ramro Cha. yI jholAharU safa garna dherai sajilo Chan ra jholAharU bhandaraNa garna dherai sajilo Cha. malai lAgCha ki yI jholAharU tapAIMko A.NkhAlAI AkarShaka banAune sAmagrIbATa banAinuparCha. yedi tapAIM bachchAko bAtharUmako lagi Ramro bhyAkuma jholA khojdai hunuhunCha bhane, ma yI jholAharU siphArisa garnechu. yedi tapAIM Ramro gunastar ko bhyAkuma jholA khojdai hunuhunCha bhane, ma yI jholAharU atyadhika siphArisa garnechu. malai yo pyAna mannu parCha. ma yasalAI ek mahina dekhi prayoga gardai Aeko chu ra pyAnale lagabhaga ek mahina dekhi mero tApalAI kam rAkheko Cha. yo safa garna dherai sajilo Cha. maile yasalAI dui paTaka prayoga garisakeko chu ra yo lagabhaga 3 mahina dekhi kAunTaramA raha.Ndai Aeko Cha. malai yo pani mannu parCha ki yo maile sochebhanda safa garna sajilo Cha. malai pyAna dhAtubATa baneko Cha ra pyAna safa garna dherai sajilo Cha. ma yo pyAna Ramro gunastar ko pyAna khojne jo kohIlAI siphArisa garnechu. maile yo pyAna kineko thie.N kinabhane malai khAnA pakAuna mannu parCha ra malai yasale khAnA pakAuna ra safa garna sajilo banAune tarikA mannu parCha. malai yo mannu parCha ki yo Au.NCha."
5,0,"malai yo chalachitra manora~njanAtmaka lAgena. ma ajha badi thrilarako apekchya gariraheko thie.N, ra"
5,1,yI pyAnTaharU yasto Tikau sAmagrIbATa banAiek dherai sahaja Chan.
5,1,"yo ghaDIko AkAra ra taula dekhera ma sanchai Chakka pareM! maile yo mero ChorAko lagi kineko thie.N jo dherai ethaleTika Cha, tara U thulo manche thandachu! aglo, pAtalo ra phiTa...ho, tara samIkShakaharU madhye ek jasto bhAluko AkArako hoina. :-) malai Dara thiyo ki usalAI AkArako kAraNale yo mannu pardaina, tara usale tyo chintAlAI pakkai pani kam garyo. usale malai bhanyo ki usale phuTabala kheldA pani yo lagAeko thiyo ra yo ArAmadAyI thiyo, jasale sabailAI Chakka pAryo.

je bhae pani, yo usako lagi uttama Cha ra usalAI yo mannu parCha. hAmI duvai sahamata ChauM ki yo dherai AkarShaka ra baliyo Cha. anuhArako hariyo raMgale chamkilo nabhaI A.NkhAko AkarShaNako sahI mAtrA thapCha.

sanchai bhanne ho bhane, mero ChorA ra ma yo kati sundara Cha ra kati khelakuda maitrI Cha bhanne kurAmA sahamata bhayauM, samaya-TukrAko shuddhatAmA TippaNI garna pUrNa rUpamA birsiyauM... juna kunai pani ghaDIko bAremA ho, avashya pani. :-) ThIka Cha, jaba hAmI antataH tyasamA pugyauM, maile sikeM ki yo pUrNa rUpamA sahI Cha. tara INVICTA nAma ko sAtha, ma Chakka pare.N.

pyAkeji~Na ullekha nagarI yasa ghaDIko kunai pani samIkShA pUrA hu.Ndaina! tapAIMle hopa DAyamaNDa jasto kehi yasarI pyAkeja hune apekchya garnuhuneCha: <a data-hook=product-link-linked class=a-link-normal href=/Invicta-Men-s-6566-Subaqua-Noma-IV-Collection-Chronograph-Black-Polyurethane-Watch/dp/B004PJ1J4S/ref=cm_cr_arp_d_rvw_txt?ie=UTF8>Invicta Men's 6566 Subaqua Noma IV Collection Chronograph Black Polyurethane Watch</a> jvelarako guNastara, chamkilo-paheMlo baksamA hi~NgDa Dhakkanasahita Au.NCha ra... oha, yo varNana garna dherai Ramro Cha... malai AshA Cha ki tapAIMle yo pAunuhuneCha ra AphaiMle hernuhuneCha.

yasasanga Aune myAnuala adhyayana garnuhos; yo abhUtapUrva utpadanko sAno jaTilatA bujhna sajilo banAu.NCha.

yo euta adbhuta ghaDI ho bhanne bAhek arU kehi bhannu pardaina! maha.Ngo Cha, tara yo bajAramA rahek anya gotAkhora ghaDIharU bhanda apagreDa bhaekole yesko mulya Ramro Cha. amejanako mulyalAI harAuna saki.Ndaina. (maile T.J. Maxx mA uhI brAnDa dekheko thie.N ra unIharUko chuTako sAtha pani, yo yo bhanda dherai badi thiyo.)

beTTI DrAbhisa dvArA samIkShA gareko, mArcha 22, 2012
sTAra sTraka: inTarabhyUja vitha DarTI hyArI enDa adara haliuDa AikanaharU kA lekhaka"
5,1,yI spikaraharUlAI samarthana garne (sarAunDa byAka / 5.1->7.1) ko lagi utkRRiShTa Chan ra mero polka praNAlIlAI dherai ramro sanga pUraka banAu.NChan.
3,1,"merI ChorIlAI mannu parCha.  tara unale pahilo paTaka prayoga garepaChi, euta ra~Na bigriyo.  tyasapaChi bhitra bhijeko ra anya ra~NaharU narama bhayo.  unI ajhai pani yasalAI prayoga garna sakChin, tara nyAno pAnIle hiTa garne bittikai, yo mAToko banAvaTa jastai ho.  usale yasalAI Aphno auMlAko na~Na muni linCha ra yasale mero lagi thapa kam garcha."
5,0,"phAunDesana pahilo paTaka paDhe pani, ma pAtraharU ra aitihAsika pRRiShThabhUmimA Dubeko thie.N. pUrA katha bujhnako lagi malai pustak paDhnupar{}yo. pAtraharU rAmrarI vikasita ra rAmrarI vikasita Chan. ma yo pustaklAI atyadhika siphArisa garnechu. malai yo pustak sanchai mannu paryo. malai Ramro moDa bhaeko Ramro rahasya mannu parCha. maile norA robarTsako dherai paDheko chu."
5,1,"uma,...ma ke bhanna sakchu? yo ta ekdamai Ramro kurA thiyo. maile jIvanamA kahilyai socheko thiina.N ki malai bhyAmpAyaraprati gopya rUpamA krasha huneCha, tara yo paDhepaChi, maile aaphulai tyastai sapanA dekheko pAe.N. oha, ani maile bhaneko thie.N ki ma dherai khusisAtha vivAhita chu? yo book varNana garna maile sochna sakne sabaibhanda Ramro shabda lata ho. maile lagabhaga 500 pRRiShThako upanyAsa kehi dinamai paDheM ra ek haptAmA nimna dui pustakharU paDheM. tyasapaChi, maile yo pheri paDheM kinabhane ma eDavarDako mero khurAka pAuna bhokai thie.N! tara, ma yo bhanna pAu.NdA khusi chu ki TvAilAiTa paChi jIvana chalirahanCha. tyahA.N kehi samayeko lagi malai thAhA thiena ki ma bhyAmpAyarako svAdiShTatAko dainika khurAka nakhAI sAmAnya rUpamA kam garna sakchu ki sakdina. tara jIvana chalirahanCha. merA bachchAharUle AphnI AmA phirtA pAin."
5,0,"ma yo kitAba rAkhna sakina.N, ra malai AshA Cha ki ma yasalAI paDhirahanechu. malai AshA Cha ki arko kitAba ajha Ramro huneCha. kasto utkRRiShTa kitAba! yuddhako paristhitimA lekhakako antardRRiShTibATa ma dherai prabhAvita bhae.N."
5,0,"tapAIMko kukurako dA.Ntako guNastara ra guNastara jA.Ncha garnako lagi utkRRiShTa parIkShaNa kiTa. mero euta prayogashAlA ra duivaTA sAnA kukuraharU Chan ra masanga euta dherai svastha kukura ra euta dherai svastha kukura Cha. malai kukuraharUle chapAu.NdA kunai samasya bhaeko Chaina. yo paisAko lagi ek utkRRiShTa utpadan ho. mero euta jarmannu shepharDa ra euta jarmannu shepharDa Cha ra duvai dherai baliyo chapAuneharU hun. malai kukuraharUle chapAu.NdA kunai samasya bhaeko Chaina. yo safa garna dherai sajilo Cha ra ramro sanga samAtCha. ma nishchita rUpamA yo utpadan kunai pani kukura mAlikalAI siphArisa garnechu. mero 15 pAunDako yorkI miksa Cha. unI dherai jaso kukuraharU bhanda ali sAno Chin, tara unI ajhai pani sAno Chin, tyasaile maile soche.N ki unI ThIka huneChin. unI dherai jaso kukuraharU bhanda ali thulo Chin, tara unI ajhai pani sAno Chin. ma chAhanchu ki yasamA sAno kalara bhaeko bhae, tara malai lAgdaina ki ma kinnechu."
5,1,"euta utkRRiShTa shRRi~NkhalAko kasto utkRRiShTa niShkarSha. tArAle pakkai pani Betrayed sangako lagi sabaibhanda Ramro kurA bachAeko Cha.

Domale kaThina ChanauTaharU garnuparCha ra vigatako satyatA ujAgara garnuparCha tara kuna mulyamA? ke usale AphnI shrImatIlAI nagumAIkana yo gahiro a.NdhyAro pArivArika rahasyaharU rAkhna sakCha vA yo rahasyale usako pariwar ko, usako vivAha, usako vyavasAya ra usalAI mahatwopurna hune sabai kurAlAI naShTa garneCha?

bebI vIle Aphno sapanAko mAnisasanga shAnti pAekI Chin, tara unI usalAI AphUbATa alaga huna vA tini haru lai alaga rAkhna sakne gopya kurAharU rAkhna chAhannan.

yo antima pustakm Hamile pattA lagAu.NChauM ki Doma kasto sammannujanaka ra surakShAtmaka mAnisa ho ra usale bebI vIlAI sanchai kati mAyA garcha. yo tyasto prakarkoako prema ho juna tapAIMle Aphno lagi sapanA dekhnuhunCha vA tapAIM AphnI ChorIko lagi chAhanuhunCha. kasto utkRRiShTa prema katha ra niShkarSha.

maile imannudAra review badalAmA ek mannurtha pratilipi prapta gare. HEA phyAnyATiksako lagi melisA ke dvArA samIkShA"
5,1,paChillo suparamyAna ribuTa bhanda dherai Ramro. mAyA garnuhos ki tinIharUle bharkharako jasto DhoMga garchan juna paChillo kahilyai bhaeko thiena.
4,1,"yasamA nAyaka ra nAyikA bIcha thulo jhagaDA bhayo. nAyikAlAI unakA mAnisaharUle asAmAnya bhaeko kAraNale gardA 9 barsa ko umeramA tyAgek thie jabaki nAyakako pratibhAle unlai Aphno kulale a.NgAlo hAlna anumati diyo. tanAvako Ramro srota.

seksI samayaharU banda DhokA paChADi bhae pani romAnsa Ramro Cha.

hAmI videshI saMskRRitiharU ra adbhuta niko pArne gharapAluvA janAvaraharU ra tinIharUkA mannumohaka phlapha bala bachchAharUmA rAmrA sAnA vyavahAra-vyAkhyAnaharU pani pAu.NChauM. shIrShakako vAstavika kAraNako khulAsA dherai ramAilo Cha.

dherai Ramro vij~nAna katha romAnsa paThana."
5,1,"kiAle binA nai Ago lagAuna sakChin. yo ta hunCha ra yasalAI rokna unI kehi garna sakdinan, Ago unako sharIrako ek bhAga ho. unako rAto kapAla Cha ra jaba unI bhAvuka hunChin tyahA.N Ago hunCha juna unI niyantran garna sakdinan. unale suru gareko Agoko kAraNa unlai skUlabATa nikAlieko thiyo ra unI ahile AphnI hajuraAmAsanga basChin, jo thulo sampattimA kam garChin. tyahA.N hu.NdA kiAlAI javApha bhanda badi prashnaharU Au.NChan. unale varaparako jaMgala surakShita Chaina bhanera kaThina tarikAle pattA lagAu.NChin. tyahA.N jIvaharU Chan juna unale kahilyai dekhek Chainan ra tinIharU dherai milanasAra Chainan.

ithAna ChAyAmA lukek sabai kurAsanga abhyasta Cha. usalAI dherai bhayAnaka rahasyaharU thAhA Cha ra usale bhArI bokiraheko Cha. usalAI surudekhi nai kiA mannu parCha, tara usalAI thAhA Cha ki unI isTeTamA surakShita Chainan. usale Aphno dUrI rAkhCha, tara kiA usako lagi chIjaharU lukAuna jArI rAkhna dherai chalAkha Cha. yedi unale satya pattA lagAin bhane ke hunCha bhanera unI DarAu.NChan, tyahA.N pratibandhaharU Chan juna ithAnale kasailAI chAha.Ndainan, visheSha garI kiA. ke usale unlai bachAuna sakShama huneCha ra ke unlai vAstavamA surakShita garna Avashyaka Cha?

rAto euta AkarShaka jaMgala bhaeko rochaka gharako bAremA euta utkRRiShTa katha ho. malai pratyek DaralAgdo prANIko bAremA padhna mannu paryo ra malai eleksAnDrA hArveko jIvanta kalpanA mannu paryo. unakA mukhya pAtraharU mAyA garna sajilo Chan, jasako artha svachAlita rUpamA malai katha mannu paryo. kiyA ugra ra shAnadAra Chin ra ithAna jimmevAra ra sAhasI Chin. tinIharU viparIta hun jasale ekarkAko pUraka hun. tyasaile tinIharU ek Ramro joDI hun ra malai unIharUko asaMkhya sAhasika kAryaharUko bAremA padhna ramAilo lagyo.

malai kiyAsanga Ago Cha bhanne tathya mannu paryo. unako kShamatAharUko bAremA padhna ramAilo lagyo. unI bhAvuka Chin ra unale garne sabai kurAmA Ago chamkinCha ra yo unako vyaktitvako AdhAra ho, jasale malai muskurAeko thiyo. eleksAnDrA hArveko jaMgala ra tyahA.N lukek sabai kurAharUko jIvanta varNanaharU shAnadAra Chan. malai unakA raMgIna ra DaralAgdo rAkShasaharU mannu paryo ra katha prAyaH shikArI ra shikAra duvai hunu kasto hunCha bhanne bAremA ho bhanne tathya. malai yo druta gatiko eDrenAlAInale bharieko katha padhna sanchai ramAilo lagyo."
4,1,"bharkharai yo Aja prapta bhayo, ra chakku utsAhI nabhaeko belA (vA ek hunako najika pani) - ma euta pakeTa chakku uThAuna chAhanthe juna kampyAkTa thiyo ra EDC huna sakCha (ek shabda juna ma bharkharai parichita bhaeko chu). maile sahayogI udghATanako lagi rojeM, yo mero pahilo ho, ra ma dherai khusi chu bhannai parCha. ma pakkA chu ki anya maha.Ngo chakkuharU Ramro Chan tara kasaiko lagi jo kaTTara Chaina, yo ek uttama chakku ho (ahilesamma), yo tIkho Cha, sahaja rUpamA khulCha, Thosa mahasusa hunCha, ra maha.Ngo Chaina. ma yo dekhna sakchu ki yasale malai arUlAI prapta garna netRRitva gardaCha, tara ahileko lagi, yo ek utkRRiShTa sTArTara chAkU ho."
5,1,phohorako bAkasa muniko lagi yo mannu paryo! safa garna ali sajilo banAu.NCha.
5,1,"maile yasa lekhakakA dherai pustakharU paDheko chu ra tI sabaiko Ananda lieko chu. yadyapi, yo ahilesamma mero mannuparne pustak ho. yasale gRRihayuddhako samayalAI sameTCha, tara uttarako tarphabATa juna ek durlabha viShaya ho. yo kArya, saspensa ra komalatAle bharieko Cha sAthai dherai ramro sanga lekhieko Cha. ma aitihAsika upanyAsaharU mannu parAune sabailAI yo pustak siphArisa gardachu!"
5,1,"pahilo najaramA premako yo katha pratyek pAtrako vivAha safala banAunako lagi tatparatAko ichChAle advitIya banAeko Cha. surudekhi nai mela arDara dulahI, unako shrImannu, unakA dherai Ashcharyachakita dhanI bubA ra unakA sabai ChorIharUle yo sambandhalAI safala banAuna Aphno sabai kurA dinChan. Ramro paDhAi."
5,0,"keTa ra Tama ekdamai najika Chan. unIharU bIchako kemesTrI tAto ra tIvra Cha. katha kasarI bagyo malai mannu paryo. ma shRRi~NkhalAko arko pustak padhna parkhana sakdina. malai yo pustak mannu paryo. yo Ramro thiyo, tara kathamA kehi samasyaharU thie. pahilo ali chaTTAna jasto thiyo, tara malai lagyo ki yo ekdama Ramro antya thiyo. ma yo pustak arUlAI siphArisa garnechu. yo pustak utkRRiShTa thiyo! yo dherai yathArthaparaka Cha. yo dherai romAnTika Cha. yo dherai seksI Cha. malai pAtraharU ra katha mannu paryo. maile yesko dherai bhAga paDheM ra yasa lekhakabATa thapa padhna utsuka chu. yo dherai Ramro pustak thiyo. malai yo ramAilo lagyo ra pariwar koko bAremA thapa padhna utsuka thie.N. malai yo kasarI shRRi~NkhalAko Ramro suruvAta thiyo mannu parCha. ma yasa lekhakakA thapa pustakharU padhna utsuka chu. malai pAtraharU ra katha mannu parCha. ma yasa lekhakako bAremA thapa paDhnechu. malai yo pustak sanchai mannu paryo. pAtraharU Ramro thie. katha dherai ramro sanga lekhieko thiyo ra maile yasalAI dherai ramro sanga lekhieko pAe.N. ma yasa shRRi~NkhalAko arko pustak padhna dherai utsAhita thie.N ra malai yo mannu paryo. maile yasa shRRi~NkhalAkA sabai pustakharU paDheko chu. maile yasa shRRi~NkhalAkA sabai pustakharU paDheko chu, tyasaile ma khusi chu ki maile paDhe.N."
4,0,"keTa ra Tama ekdamai najika Chan. unIharU bIchako kemesTrI tAto ra tIvra Cha. katha kasarI bagyo malai mannu paryo. ma shRRi~NkhalAko arko pustak padhna parkhana sakdina. malai yo pustak mannu paryo. yo Ramro thiyo, tara kathamA kehi samasyaharU thie. pahilo ali chaTTAna jasto thiyo, tara malai lagyo ki yo ekdama Ramro antya thiyo. ma yo pustak arUlAI siphArisa garnechu. yo pustak utkRRiShTa thiyo! yo dherai yathArthaparaka Cha. yo dherai romAnTika Cha. yo dherai seksI Cha. malai pAtraharU ra katha mannu paryo. maile yesko dherai bhAga paDheM ra yasa lekhakabATa thapa padhna utsuka chu. yo dherai Ramro pustak thiyo. malai yo ramAilo lagyo ra pariwar koko bAremA thapa padhna utsuka thie.N. malai yo kasarI shRRi~NkhalAko Ramro suruvAta thiyo mannu parCha. ma yasa lekhakakA thapa pustakharU padhna utsuka chu. malai pAtraharU ra katha mannu parCha. ma yasa lekhakako bAremA thapa paDhnechu. malai yo pustak sanchai mannu paryo. pAtraharU Ramro thie. katha dherai ramro sanga lekhieko thiyo ra maile yasalAI dherai ramro sanga lekhieko pAe.N. ma yasa shRRi~NkhalAko arko pustak padhna dherai utsAhita thie.N ra malai yo mannu paryo. maile yasa shRRi~NkhalAkA sabai pustakharU paDheko chu. maile yasa shRRi~NkhalAkA sabai pustakharU paDheko chu, tyasaile ma khusi chu ki maile paDhe.N."
1,0,yo vastu ekdamai baliyo plAsTikabATa baneko Cha ra dherai baliyo Cha. yo mero mannuparne vastuharU madhye ek ho. ma kharidabATa dherai khusi chu. yo ekdamai Ramro paMkhA ho. yo shAnta Cha ra paMkhAko AvAja Au.Ndaina.
5,0,"dherai maha.Ngo Cha, tara dherai Ramro Cha. malai yo takiyAko rUpa ra anubhava mannu parCha."
5,0,"sAmagrIko bAremA paryApta bhanna sakdina. guNastara Ramro Cha. jipara ali khukulo Cha, tara yati sAno Cha ki yo samasya hoina. plAsTika Thosa ra baliyo Cha. raMga sundara Cha ra sAmagrI dherai pAtalo Cha. nirmannu dherai Ramro Cha. AkAra pani dherai baliyo Cha. raMga maile amejanabATa prapta gareko jastai Cha. yo amejanabATa prapta gareko jastai dekhinCha. sAmagrI dherai narama ra ramro sanga banayeko Cha. sAmagrI dherai narama ra Tikau Cha. raMga dherai jIvanta Cha. sAiji~Na chArTa sahI Chaina. jiparako mAthi euta sAno kAlo thoplA Cha juna"
5,1,"mero mannuparne sTAra vArsa TI-sharTa madhye ek. malai phoTo sanchai mannu paryo!
Ti-sharTako guNastara Ramro Cha ra sAija pani ekdamai Ramro thiyo."
5,1,"mArTinako kAlpanika utkRRiShTa kRRiti SONG OF ICE AND FIRE mA BK#3. ahilesamma lekhieko sabaibhanda Ramro kAlpanika shrRRiMkhalA. kunai narDI jAdui malArkI vA bolne janAvaraharU Chainan. kevala bhavya, kirakirA, yathArthavAdI, sAhasika lekhana. ra HBO shrRRiMkhalA nabirsanuhos."
4,0,piMjaDA mannu paryo. yo ekdamai milCha. samasya eutai Cha ki yo mero kukurako lagi dherai sAno Cha. maile yo sAthIko birAloko lagi kineko thie.N ra unI yesko thulo phyAna hun. ma bhanna sakne eutai kurA yo ho ki yo dherai baliyo Cha.
5,1,mero 2 mahinAko bachchAlAI yo pahile nai mannu parCha! ma pakkA chu ki U baDhdai jA.NdA yasamA ramAilo garna jArI rAkhneCha.
5,0,"khusisAtha ra turuntai, khairo pArieko. unI vayaska bhain ra usamA dherai UrjA Cha!"
5,0,"maile mero shrImannuko lagi yo pratirodha byAnDa arDara gare. yo dherai ArAmadAyI ra samAyojana garna sajilo Cha. yo yati sAno Cha ki yedi tapAIM ali thulo hunuhunCha bhane ghumna sajilo Chaina. yo jimamA lagAuna dherai sahaja Cha. mero shrImannu thulo manche thandachu ra paTTAharU uhA.Nko lagi dherai sAno Chan tini haru lai ThAu.NmA rAkhna. uhA.N ek baliyo manche thandachu ra sambhavataH arko kinna chAhanuhunCha. ma yo utpadansanga dherai khusi chu.malai yI mojAharU mannu parCha! tinIharU halukA Chan, lagAuna sajilo Chan, ra tinIharU ArAmadAyI Chan! ma tini haru lai siphArisa garchu.yI supara halkA ra halkA Chan. maile tini haru lai kehi mahina dekhi prayoga gariraheko chu ra tinIharU ajhai pani Ramro kam garirahek Chan. ma tini haru lai nishchita rUpamA jo kohIlAI siphArisa garnechu.utkRRiShTa utpadan, utkRRiShTa mulya. malai tinIharU chiplane vA chipline kunai samasya bhaeko Chaina. mero eutai gunAso yo ho ki mero bAikam tinIharUsanga kunai samasya bhaeko Chaina. ma tini haru lai prayoga garna nachAhane jo kohIlAI siphArisa garchu.utkRRiShTa kinnuhos. merI shrImatI ra maile tini haru lai dherai paTaka prayoga garek ChauM ra hAmI sadhaiM prayoga garchauM. Hamile tini haru lai hamro mammA bAikam prayas garek ChauM, ra hAmI tini haru lai sadhaiM mAyA garchauM. Hamile prayas garek anya kunai pani brAnDa bhanda tinIharU dherai Tikau ra dherai lAmo samayasamma TikChan jasto dekhinCha. sAmagrI dherai Tikau Cha ra ra~NaharU dherai jIvanta Chan. ra~NaharU samAyojana garna ra parivartana garna sanchai sajilo Cha. malai pani lAgCha ki pyedi~Na merI shrImatI ra unako nADIko lagi ali sahaja Cha, tara tyo kinabhane unI hvIlacheyaramA Chin. unale dherai pharaka brAnDaharU prayas garisakekI Chin, tara kahilyai kunai samasya bhaena. maile yI lagabhaga ek varShadekhi prayoga gardai Aeko chu ra ahile DeDha varShadekhi prayoga gardai Aeko chu. tinIharU mero lagi ali kaDA Chan, tara tinIharU"
5,0,tapAIMle yo bhanda Ramro gunastar ko pAnAharUko seTa phelA pArna saknuhunna. ma bhanchu ki ma yo seTa ek varSha bhanda badi samayadekhi prayoga gardai Aeko chu. maile TuTala seTa prayoga gareko chu ra yo
